date,hour,demand
2021-05-31,19,137.64354
2021-05-31,20,107.28581
2021-05-31,21,135.136
2021-05-31,22,110.804955
2021-05-31,23,94.273705
2021-06-01,0,62.83754
2021-06-01,1,56.943363
2021-06-01,2,58.96696
2021-06-01,5,56.34941
2021-06-01,6,63.18189
2021-06-01,7,73.546745
2021-06-01,8,84.86047
2021-06-01,9,90.07892
2021-06-01,10,91.61221
2021-06-01,11,93.00666
2021-06-01,12,107.05851
2021-06-01,13,117.908165
2021-06-01,14,111.65584
2021-06-01,15,125.43766
2021-06-01,16,116.32416
2021-06-01,17,126.86946
2021-06-01,18,123.06749
2021-06-01,19,102.12999
2021-06-01,20,90.14981
2021-06-01,21,82.82105
2021-06-01,22,84.97482
2021-06-01,23,73.97077
2021-06-02,0,54.040752
2021-06-02,2,51.3317
2021-06-02,5,47.243057
2021-06-02,6,53.647358
2021-06-02,7,63.7899
2021-06-02,8,72.89978
2021-06-02,9,81.10971
2021-06-02,10,81.88522
2021-06-02,11,84.07357
2021-06-02,12,92.10449
2021-06-02,13,97.46866
2021-06-02,14,91.190475
2021-06-02,15,100.58775
2021-06-02,16,94.102905
2021-06-02,17,106.72931
2021-06-02,18,101.82814
2021-06-02,19,92.34744
2021-06-02,20,83.7467
2021-06-02,21,84.23694
2021-06-02,22,76.5
2021-06-02,23,63.560295
2021-06-03,0,56.046814
2021-06-03,2,46.570698
2021-06-03,5,44.395477
2021-06-03,6,49.477955
2021-06-03,7,57.125732
2021-06-03,8,66.26492
2021-06-03,9,74.11165
2021-06-03,10,77.708916
2021-06-03,11,82.951775
2021-06-03,12,86.697754
2021-06-03,13,86.76426
2021-06-03,14,85.630295
2021-06-03,15,90.42373
2021-06-03,16,83.63301
2021-06-03,17,93.70799
2021-06-03,18,94.23852
2021-06-03,19,83.9884
2021-06-03,20,78.914345
2021-06-03,21,83.17319
2021-06-03,22,72.75325
2021-06-03,23,63.58207
2021-06-04,0,64.67025
2021-06-04,1,53.03397
2021-06-04,2,54.937355
2021-06-04,4,52.04283
2021-06-04,5,48.171333
2021-06-04,6,53.299892
2021-06-04,7,63.88836
2021-06-04,8,75.28305
2021-06-04,9,85.564026
2021-06-04,10,93.94962
2021-06-04,11,106.79283
2021-06-04,12,121.1883
2021-06-04,13,130.98073
2021-06-04,14,127.35472
2021-06-04,15,132.52147
2021-06-04,16,128.18016
2021-06-04,17,125.53987
2021-06-04,18,123.968124
2021-06-04,19,101.086975
2021-06-04,20,94.581375
2021-06-04,21,107.65876
2021-06-04,22,95.3183
2021-06-04,23,76.81013
2021-06-05,0,79.48401
2021-06-05,1,63.759216
2021-06-05,2,64.2081
2021-06-05,3,57.904205
2021-06-05,5,49.80444
2021-06-05,6,56.828835
2021-06-05,7,61.90018
2021-06-05,8,75.09235
2021-06-05,9,97.02728
2021-06-05,10,126.74407
2021-06-05,11,157.27345
2021-06-05,12,185.79195
2021-06-05,13,210.16417
2021-06-05,14,208.50876
2021-06-05,15,217.49352
2021-06-05,16,197.88283
2021-06-05,17,180.6094
2021-06-05,18,176.77908
2021-06-05,19,140.3971
2021-06-05,20,123.79754
2021-06-05,21,129.51338
2021-06-05,22,117.35514
2021-06-05,23,87.949196
2021-06-06,0,77.68255
2021-06-06,1,61.952316
2021-06-06,2,66.47309
2021-06-06,3,61.146015
2021-06-06,6,56.69955
2021-06-06,8,71.915215
2021-06-06,9,92.3192
2021-06-06,10,103.22242
2021-06-06,11,141.79903
2021-06-06,12,166.88112
2021-06-06,13,180.08252
2021-06-06,14,173.27719
2021-06-06,15,184.25328
2021-06-06,16,170.5919
2021-06-06,17,151.69853
2021-06-06,18,147.3334
2021-06-06,19,112.73893
2021-06-06,20,107.84521
2021-06-06,21,118.219986
2021-06-06,22,104.04471
2021-06-06,23,80.77718
2021-06-07,0,60.378925
2021-06-07,1,50.898262
2021-06-07,2,47.99722
2021-06-07,4,46.447926
2021-06-07,5,45.859932
2021-06-07,6,49.41583
2021-06-07,7,65.40799
2021-06-07,8,77.88164
2021-06-07,9,90.81842
2021-06-07,10,93.20372
2021-06-07,11,98.55016
2021-06-07,12,111.134056
2021-06-07,13,112.30247
2021-06-07,14,109.03049
2021-06-07,15,121.88664
2021-06-07,16,107.946686
2021-06-07,17,120.67116
2021-06-07,18,105.01553
2021-06-07,19,99.34481
2021-06-07,20,86.091896
2021-06-07,21,82.14082
2021-06-07,22,74.66661
2021-06-07,23,60.174194
2021-06-08,0,57.408966
2021-06-08,1,48.843216
2021-06-08,4,50.255493
2021-06-08,6,55.425713
2021-06-08,7,67.387634
2021-06-08,8,79.31391
2021-06-08,9,90.96748
2021-06-08,10,93.70282
2021-06-08,11,96.779976
2021-06-08,12,107.12137
2021-06-08,13,112.18617
2021-06-08,14,108.64814
2021-06-08,15,120.15824
2021-06-08,16,119.58061
2021-06-08,17,119.07353
2021-06-08,18,117.35283
2021-06-08,19,107.19582
2021-06-08,20,92.34826
2021-06-08,21,89.29183
2021-06-08,22,83.92006
2021-06-08,23,73.50287
2021-06-09,0,58.96959
2021-06-09,1,46.88116
2021-06-09,6,49.56066
2021-06-09,7,60.001785
2021-06-09,8,73.13764
2021-06-09,9,86.73734
2021-06-09,10,88.714905
2021-06-09,11,93.52036
2021-06-09,12,99.53422
2021-06-09,13,99.65917
2021-06-09,14,98.42905
2021-06-09,15,109.294975
2021-06-09,16,100.22912
2021-06-09,17,109.247284
2021-06-09,18,109.29888
2021-06-09,19,100.1294
2021-06-09,20,87.82605
2021-06-09,21,86.98633
2021-06-09,22,81.15018
2021-06-09,23,67.40285
2021-06-10,0,60.485622
2021-06-10,1,52.661263
2021-06-10,2,51.450928
2021-06-10,3,52.124416
2021-06-10,5,50.485508
2021-06-10,6,52.419025
2021-06-10,7,62.94358
2021-06-10,8,72.95285
2021-06-10,9,74.42927
2021-06-10,10,84.32256
2021-06-10,11,93.01096
2021-06-10,12,99.75907
2021-06-10,13,99.96223
2021-06-10,14,95.76239
2021-06-10,15,117.224144
2021-06-10,16,97.88727
2021-06-10,17,105.51885
2021-06-10,18,102.44209
2021-06-10,19,94.116455
2021-06-10,20,80.59624
2021-06-10,21,85.04869
2021-06-10,22,80.686195
2021-06-10,23,67.989815
2021-06-11,0,57.445457
2021-06-11,1,53.19247
2021-06-11,2,51.62525
2021-06-11,5,48.035633
2021-06-11,6,49.5365
2021-06-11,7,60.78242
2021-06-11,8,71.25664
2021-06-11,9,76.88604
2021-06-11,10,87.35198
2021-06-11,11,92.73049
2021-06-11,12,103.39357
2021-06-11,13,108.408806
2021-06-11,14,101.63128
2021-06-11,15,108.78331
2021-06-11,16,104.13893
2021-06-11,17,100.25773
2021-06-11,18,96.619606
2021-06-11,19,83.48093
2021-06-11,20,80.16028
2021-06-11,21,86.45422
2021-06-11,22,76.99885
2021-06-11,23,60.997295
2021-06-12,0,70.38014
2021-06-12,1,66.31744
2021-06-12,2,64.880684
2021-06-12,3,63.66754
2021-06-12,6,56.70833
2021-06-12,7,59.46909
2021-06-12,8,67.056435
2021-06-12,9,76.889244
2021-06-12,10,98.2335
2021-06-12,11,114.956314
2021-06-12,12,140.47757
2021-06-12,13,167.48355
2021-06-12,14,156.99416
2021-06-12,15,182.16579
2021-06-12,16,155.32039
2021-06-12,17,150.16089
2021-06-12,18,127.44009
2021-06-12,19,98.00568
2021-06-12,20,89.45423
2021-06-12,21,93.42912
2021-06-12,22,81.4924
2021-06-12,23,66.26318
2021-06-13,0,63.666195
2021-06-13,1,66.516205
2021-06-13,2,63.637054
2021-06-13,3,62.397087
2021-06-13,6,56.249836
2021-06-13,7,63.538754
2021-06-13,8,70.09177
2021-06-13,9,80.224686
2021-06-13,10,94.29011
2021-06-13,11,117.41367
2021-06-13,12,135.90157
2021-06-13,13,145.77594
2021-06-13,14,136.53522
2021-06-13,15,148.36418
2021-06-13,16,135.40533
2021-06-13,17,120.96617
2021-06-13,18,112.87085
2021-06-13,19,91.81971
2021-06-13,20,87.40315
2021-06-13,21,84.02931
2021-06-13,22,72.61265
2021-06-13,23,59.72372
2021-06-14,0,54.16158
2021-06-14,1,52.037632
2021-06-14,6,45.840176
2021-06-14,7,62.25791
2021-06-14,8,70.54017
2021-06-14,9,78.84888
2021-06-14,10,83.93724
2021-06-14,11,90.797066
2021-06-14,12,101.72256
2021-06-14,13,106.9815
2021-06-14,14,96.566696
2021-06-14,15,106.81918
2021-06-14,16,97.19598
2021-06-14,17,100.06897
2021-06-14,18,89.73693
2021-06-14,19,85.02932
2021-06-14,20,71.03213
2021-06-14,21,66.4095
2021-06-14,22,60.385273
2021-06-14,23,50.72772
2021-06-15,0,46.36799
2021-06-15,6,42.77529
2021-06-15,7,58.936058
2021-06-15,8,63.322735
2021-06-15,9,71.505844
2021-06-15,10,71.75924
2021-06-15,11,72.89984
2021-06-15,12,74.64772
2021-06-15,13,78.32895
2021-06-15,14,68.98175
2021-06-15,15,75.39525
2021-06-15,16,71.428535
2021-06-15,17,78.623856
2021-06-15,18,76.94315
2021-06-15,19,70.87827
2021-06-15,20,68.219574
2021-06-15,21,65.34028
2021-06-15,22,59.930546
2021-06-15,23,56.46481
2021-06-16,0,51.418182
2021-06-16,1,51.44626
2021-06-16,2,43.479828
2021-06-16,5,46.510365
2021-06-16,6,48.731293
2021-06-16,7,60.625145
2021-06-16,8,62.321957
2021-06-16,9,70.63594
2021-06-16,10,69.27288
2021-06-16,11,74.33579
2021-06-16,12,72.107895
2021-06-16,13,74.50905
2021-06-16,14,69.42437
2021-06-16,15,74.892494
2021-06-16,16,73.10085
2021-06-16,17,82.939545
2021-06-16,18,74.47304
2021-06-16,19,71.04198
2021-06-16,20,70.07885
2021-06-16,21,68.35544
2021-06-16,22,60.750362
2021-06-16,23,61.727512
2021-06-17,0,46.10171
2021-06-17,1,49.58518
2021-06-17,3,49.99832
2021-06-17,5,49.57944
2021-06-17,6,48.93202
2021-06-17,7,58.74227
2021-06-17,8,60.410446
2021-06-17,9,60.69776
2021-06-17,10,68.43558
2021-06-17,11,78.79994
2021-06-17,12,80.64369
2021-06-17,13,81.98311
2021-06-17,14,77.6443
2021-06-17,15,88.64326
2021-06-17,16,79.881
2021-06-17,17,84.81567
2021-06-17,18,80.23612
2021-06-17,19,73.97202
2021-06-17,20,64.54681
2021-06-17,21,62.932457
2021-06-17,22,59.338245
2021-06-17,23,57.389565
2021-06-18,0,54.247227
2021-06-18,2,50.18014
2021-06-18,3,50.54968
2021-06-18,5,44.474403
2021-06-18,6,46.379852
2021-06-18,7,62.57591
2021-06-18,8,67.787674
2021-06-18,9,71.80753
2021-06-18,10,78.677605
2021-06-18,11,88.500885
2021-06-18,12,94.48897
2021-06-18,13,93.54399
2021-06-18,14,87.671425
2021-06-18,15,88.889595
2021-06-18,16,84.46433
2021-06-18,17,82.794075
2021-06-18,18,83.33155
2021-06-18,19,73.649574
2021-06-18,20,73.46675
2021-06-18,21,74.14341
2021-06-18,22,66.74519
2021-06-18,23,60.580254
2021-06-19,0,60.22081
2021-06-19,1,59.357307
2021-06-19,2,56.656376
2021-06-19,3,55.843693
2021-06-19,7,56.708134
2021-06-19,8,58.91743
2021-06-19,9,62.838413
2021-06-19,10,85.81513
2021-06-19,11,94.7349
2021-06-19,12,105.03614
2021-06-19,13,124.11183
2021-06-19,14,127.205605
2021-06-19,15,124.45594
2021-06-19,16,109.88749
2021-06-19,17,93.904076
2021-06-19,18,85.79707
2021-06-19,19,72.41322
2021-06-19,20,75.34188
2021-06-19,21,72.4426
2021-06-19,22,63.682888
2021-06-19,23,55.207294
2021-06-20,0,59.36925
2021-06-20,1,64.58307
2021-06-20,2,60.332153
2021-06-20,3,58.014668
2021-06-20,4,50.14271
2021-06-20,6,49.727535
2021-06-20,7,60.629715
2021-06-20,8,62.8996
2021-06-20,9,64.03261
2021-06-20,10,75.44562
2021-06-20,11,93.091675
2021-06-20,12,107.34517
2021-06-20,13,112.677925
2021-06-20,14,102.25719
2021-06-20,15,114.8776
2021-06-20,16,94.59636
2021-06-20,17,89.21325
2021-06-20,18,80.76038
2021-06-20,19,71.11996
2021-06-20,20,68.45601
2021-06-20,21,68.1975
2021-06-20,22,60.81082
2021-06-20,23,56.677864
2021-06-21,0,59.210056
2021-06-21,1,56.446205
2021-06-21,2,47.391773
2021-06-21,5,41.384457
2021-06-21,6,43.030537
2021-06-21,7,64.5678
2021-06-21,8,68.61354
2021-06-21,9,74.407074
2021-06-21,10,75.9851
2021-06-21,11,81.50306
2021-06-21,12,90.57747
2021-06-21,13,89.732635
2021-06-21,14,80.32555
2021-06-21,15,86.06054
2021-06-21,16,74.1535
2021-06-21,17,83.49027
2021-06-21,18,77.6466
2021-06-21,19,73.47264
2021-06-21,20,62.76101
2021-06-21,21,55.006157
2021-06-21,22,51.000397
2021-06-21,23,50.500828
2021-06-22,1,51.264824
2021-06-22,3,50.116657
2021-06-22,5,44.836452
2021-06-22,6,48.182755
2021-06-22,7,65.163216
2021-06-22,8,65.12488
2021-06-22,9,70.45152
2021-06-22,10,70.3975
2021-06-22,11,72.17918
2021-06-22,12,77.86149
2021-06-22,13,76.566185
2021-06-22,14,73.03345
2021-06-22,15,74.68332
2021-06-22,16,74.90954
2021-06-22,17,78.17375
2021-06-22,18,81.10057
2021-06-22,19,72.60414
2021-06-22,20,67.34209
2021-06-22,21,63.120235
2021-06-22,22,59.776398
2021-06-22,23,63.533764
2021-06-23,0,57.51192
2021-06-23,1,53.30547
2021-06-23,5,50.51497
2021-06-23,6,49.86843
2021-06-23,7,62.84015
2021-06-23,8,64.2867
2021-06-23,9,70.04237
2021-06-23,10,69.37849
2021-06-23,11,76.98478
2021-06-23,12,80.61487
2021-06-23,13,79.88584
2021-06-23,14,74.79261
2021-06-23,15,87.91301
2021-06-23,16,78.42166
2021-06-23,17,90.09057
2021-06-23,18,86.974335
2021-06-23,19,73.80566
2021-06-23,20,68.6677
2021-06-23,21,64.668655
2021-06-23,22,61.818413
2021-06-23,23,62.3046
2021-06-24,0,57.843246
2021-06-24,1,53.758106
2021-06-24,3,55.253883
2021-06-24,5,53.578842
2021-06-24,6,52.02913
2021-06-24,7,64.51556
2021-06-24,8,66.67103
2021-06-24,9,68.98904
2021-06-24,10,76.77574
2021-06-24,11,90.65965
2021-06-24,12,98.65828
2021-06-24,13,95.21792
2021-06-24,14,90.889946
2021-06-24,15,108.22803
2021-06-24,16,92.221985
2021-06-24,17,102.74287
2021-06-24,18,100.1632
2021-06-24,19,84.00673
2021-06-24,20,70.29096
2021-06-24,21,65.23256
2021-06-24,22,62.675426
2021-06-24,23,59.36581
2021-06-25,0,61.634315
2021-06-25,1,57.075253
2021-06-25,2,56.15136
2021-06-25,5,47.564148
2021-06-25,6,49.931194
2021-06-25,7,63.837006
2021-06-25,8,69.95626
2021-06-25,9,75.43616
2021-06-25,10,82.45388
2021-06-25,11,98.457855
2021-06-25,12,108.34521
2021-06-25,13,105.78649
2021-06-25,14,102.81949
2021-06-25,15,105.57884
2021-06-25,16,101.93593
2021-06-25,17,98.53546
2021-06-25,18,99.32009
2021-06-25,19,83.6638
2021-06-25,20,78.20652
2021-06-25,21,78.85566
2021-06-25,22,72.634026
2021-06-25,23,65.093994
2021-06-26,0,58.945312
2021-06-26,1,57.286354
2021-06-26,2,58.50936
2021-06-26,3,56.84863
2021-06-26,4,55.946716
2021-06-26,5,52.747025
2021-06-26,8,59.217957
2021-06-26,9,64.263535
2021-06-26,10,85.09239
2021-06-26,11,101.12404
2021-06-26,12,127.593025
2021-06-26,13,143.77715
2021-06-26,14,135.29732
2021-06-26,15,146.1218
2021-06-26,16,122.04746
2021-06-26,17,122.141754
2021-06-26,18,108.7286
2021-06-26,19,79.20184
2021-06-26,20,73.88286
2021-06-26,21,72.31034
2021-06-26,22,62.570606
2021-06-26,23,58.925602
2021-06-27,0,67.257835
2021-06-27,1,67.82478
2021-06-27,2,69.133316
2021-06-27,3,64.48078
2021-06-27,6,56.585354
2021-06-27,8,67.86119
2021-06-27,9,70.57127
2021-06-27,10,81.28474
2021-06-27,11,101.527435
2021-06-27,12,109.90634
2021-06-27,13,124.95392
2021-06-27,14,114.03285
2021-06-27,15,126.60478
2021-06-27,16,112.030075
2021-06-27,17,103.2842
2021-06-27,18,87.53004
2021-06-27,19,79.38987
2021-06-27,20,75.51761
2021-06-27,21,72.1594
2021-06-27,22,64.88279
2021-06-27,23,60.965134
2021-06-28,0,64.17334
2021-06-28,1,58.654842
2021-06-28,3,61.816498
2021-06-28,5,48.55822
2021-06-28,6,52.324936
2021-06-28,7,72.08441
2021-06-28,8,73.91519
2021-06-28,9,70.18242
2021-06-28,10,73.37811
2021-06-28,11,89.80955
2021-06-28,12,100.32359
2021-06-28,13,92.7257
2021-06-28,14,84.84007
2021-06-28,15,97.98545
2021-06-28,16,83.85994
2021-06-28,17,97.255196
2021-06-28,18,97.82396
2021-06-28,19,87.57207
2021-06-28,20,73.59456
2021-06-28,21,65.57983
2021-06-28,22,64.86017
2021-06-28,23,65.813286
2021-06-29,0,48.199543
2021-06-29,2,57.029354
2021-06-29,3,59.15755
2021-06-29,4,57.003094
2021-06-29,5,46.63531
2021-06-29,6,56.283665
2021-06-29,7,74.11115
2021-06-29,8,72.61858
2021-06-29,9,73.21853
2021-06-29,10,72.60098
2021-06-29,11,81.747795
2021-06-29,12,85.26861
2021-06-29,13,82.05097
2021-06-29,14,77.51282
2021-06-29,15,83.33368
2021-06-29,16,85.08011
2021-06-29,17,90.495964
2021-06-29,18,91.6056
2021-06-29,19,78.24126
2021-06-29,20,70.15277
2021-06-29,21,67.52584
2021-06-29,22,65.715256
2021-06-29,23,71.91678
2021-06-30,0,44.76041
2021-06-30,5,49.417343
2021-06-30,6,55.82795
2021-06-30,7,71.35405
2021-06-30,8,66.16536
2021-06-30,9,68.04679
2021-06-30,10,66.67022
2021-06-30,11,77.7947
2021-06-30,12,77.75395
2021-06-30,13,76.7809
2021-06-30,14,75.33203
2021-06-30,15,80.24404
2021-06-30,16,83.232315
2021-06-30,17,90.33155
2021-06-30,18,89.47531
2021-06-30,19,81.23376
2021-06-30,20,71.15586
2021-06-30,21,64.943565
2021-06-30,22,64.6262
2021-06-30,23,66.981186
2021-07-01,0,38.230186
2021-07-01,3,53.332253
2021-07-01,6,61.74087
2021-07-01,7,62.133415
2021-07-01,8,67.02944
2021-07-01,9,61.562782
2021-07-01,10,60.529964
2021-07-01,11,70.133415
2021-07-01,12,74.163376
2021-07-01,13,76.682755
2021-07-01,14,75.916405
2021-07-01,15,89.690575
2021-07-01,16,74.44905
2021-07-01,17,90.96309
2021-07-01,18,75.55034
2021-07-01,19,66.10064
2021-07-01,20,59.769634
2021-07-01,21,60.250294
2021-07-01,22,75.54322
2021-07-01,23,70.30937
2021-07-02,0,47.314434
2021-07-02,1,44.95174
2021-07-02,2,53.468636
2021-07-02,5,50.255802
2021-07-02,6,62.05098
2021-07-02,7,62.390327
2021-07-02,8,66.857796
2021-07-02,9,62.85144
2021-07-02,10,63.15473
2021-07-02,11,74.630875
2021-07-02,12,84.345955
2021-07-02,13,85.32039
2021-07-02,14,83.391945
2021-07-02,15,91.217804
2021-07-02,16,86.44492
2021-07-02,17,99.326225
2021-07-02,18,76.95084
2021-07-02,19,63.27695
2021-07-02,20,59.57762
2021-07-02,21,66.38136
2021-07-02,22,64.26004
2021-07-02,23,60.707455
2021-07-03,0,61.437496
2021-07-03,1,57.406673
2021-07-03,2,60.502247
2021-07-03,3,65.21442
2021-07-03,6,63.431973
2021-07-03,7,59.63685
2021-07-03,8,62.02618
2021-07-03,9,65.674995
2021-07-03,10,70.31821
2021-07-03,11,87.525
2021-07-03,12,100.36686
2021-07-03,13,107.588455
2021-07-03,14,113.61012
2021-07-03,15,111.090294
2021-07-03,16,108.92059
2021-07-03,17,100.38316
2021-07-03,18,89.76019
2021-07-03,19,75.35439
2021-07-03,20,66.69821
2021-07-03,21,73.08645
2021-07-03,22,72.53699
2021-07-03,23,64.03015
2021-07-04,0,68.34347
2021-07-04,1,62.555283
2021-07-04,2,65.01756
2021-07-04,3,69.061455
2021-07-04,6,64.98374
2021-07-04,7,65.71984
2021-07-04,8,68.5616
2021-07-04,9,69.396866
2021-07-04,10,72.782135
2021-07-04,11,92.98612
2021-07-04,12,108.031494
2021-07-04,13,107.996765
2021-07-04,14,102.92295
2021-07-04,15,128.22499
2021-07-04,16,103.234825
2021-07-04,17,112.48336
2021-07-04,18,91.47432
2021-07-04,19,76.63901
2021-07-04,20,65.281105
2021-07-04,21,69.86611
2021-07-04,22,69.92384
2021-07-04,23,62.183235
2021-07-05,0,50.34745
2021-07-05,1,47.41454
2021-07-05,2,48.978874
2021-07-05,3,54.06356
2021-07-05,6,60.444477
2021-07-05,7,56.508415
2021-07-05,8,64.8222
2021-07-05,9,69.66514
2021-07-05,10,69.82581
2021-07-05,11,74.69777
2021-07-05,12,86.13297
2021-07-05,13,83.77096
2021-07-05,14,84.25075
2021-07-05,15,92.82867
2021-07-05,16,71.79994
2021-07-05,17,100.83995
2021-07-05,18,75.29002
2021-07-05,19,67.19355
2021-07-05,20,60.799988
2021-07-05,21,63.39368
2021-07-05,22,61.248913
2021-07-05,23,51.18471
2021-07-06,0,49.283325
2021-07-06,5,57.736485
2021-07-06,6,59.27326
2021-07-06,7,59.49934
2021-07-06,8,67.42277
2021-07-06,9,66.772736
2021-07-06,10,68.5498
2021-07-06,11,72.42408
2021-07-06,12,82.28066
2021-07-06,13,75.56733
2021-07-06,14,75.409515
2021-07-06,15,79.16031
2021-07-06,16,78.25168
2021-07-06,17,94.97633
2021-07-06,18,78.77211
2021-07-06,19,66.997925
2021-07-06,20,61.96694
2021-07-06,22,61.786842
2021-07-06,23,54.921234
2021-07-07,0,49.53555
2021-07-07,1,48.120518
2021-07-07,2,51.76311
2021-07-07,5,60.76145
2021-07-07,6,60.04121
2021-07-07,7,61.265312
2021-07-07,8,66.68689
2021-07-07,9,68.971436
2021-07-07,10,69.17774
2021-07-07,11,71.52078
2021-07-07,12,76.28933
2021-07-07,13,74.87992
2021-07-07,14,79.439865
2021-07-07,15,78.10979
2021-07-07,16,78.32948
2021-07-07,17,89.26081
2021-07-07,18,77.84448
2021-07-07,19,70.9731
2021-07-07,20,65.24329
2021-07-07,21,68.713394
2021-07-07,22,67.17036
2021-07-07,23,60.343765
2021-07-08,0,49.43875
2021-07-08,1,48.05668
2021-07-08,2,47.51599
2021-07-08,6,55.27006
2021-07-08,7,57.0879
2021-07-08,8,62.391666
2021-07-08,9,64.42058
2021-07-08,10,65.26708
2021-07-08,11,72.31533
2021-07-08,12,79.00912
2021-07-08,13,78.85663
2021-07-08,14,83.24816
2021-07-08,15,88.86234
2021-07-08,16,78.343285
2021-07-08,17,87.23351
2021-07-08,18,77.30781
2021-07-08,19,68.42257
2021-07-08,20,61.000725
2021-07-08,21,68.179504
2021-07-08,22,66.021866
2021-07-08,23,57.585884
2021-07-09,0,53.627426
2021-07-09,1,49.487556
2021-07-09,2,51.184414
2021-07-09,6,54.157883
2021-07-09,7,53.703197
2021-07-09,8,60.692326
2021-07-09,9,62.256416
2021-07-09,10,63.757195
2021-07-09,11,73.90068
2021-07-09,12,83.14901
2021-07-09,13,85.96394
2021-07-09,14,89.056335
2021-07-09,15,94.829094
2021-07-09,16,88.86
2021-07-09,17,91.89749
2021-07-09,18,74.94478
2021-07-09,19,61.23849
2021-07-09,20,57.928497
2021-07-09,21,65.05982
2021-07-09,22,60.28996
2021-07-09,23,54.06727
2021-07-10,0,58.35485
2021-07-10,1,63.243343
2021-07-10,2,60.254574
2021-07-10,3,57.497234
2021-07-10,4,56.148895
2021-07-10,7,48.030087
2021-07-10,8,57.240986
2021-07-10,9,59.572815
2021-07-10,10,63.39258
2021-07-10,11,73.702866
2021-07-10,12,84.32265
2021-07-10,13,95.97874
2021-07-10,14,102.09479
2021-07-10,15,100.2019
2021-07-10,16,98.970566
2021-07-10,17,84.58141
2021-07-10,18,70.60398
2021-07-10,19,60.693256
2021-07-10,20,56.444336
2021-07-10,21,60.12422
2021-07-10,22,56.144676
2021-07-10,23,51.077824
2021-07-11,0,55.749306
2021-07-11,1,64.22298
2021-07-11,2,60.79343
2021-07-11,4,61.55224
2021-07-11,6,58.389606
2021-07-11,7,52.56835
2021-07-11,8,59.320057
2021-07-11,9,58.343517
2021-07-11,10,62.000893
2021-07-11,11,77.05785
2021-07-11,12,86.82205
2021-07-11,13,91.73956
2021-07-11,14,90.61063
2021-07-11,15,105.347916
2021-07-11,16,94.362526
2021-07-11,17,93.52693
2021-07-11,18,68.8712
2021-07-11,19,56.63229
2021-07-11,20,51.181786
2021-07-11,21,56.304104
2021-07-11,22,52.1455
2021-07-11,23,48.578644
2021-07-12,0,44.955463
2021-07-12,1,44.919456
2021-07-12,6,52.621555
2021-07-12,7,49.881268
2021-07-12,8,56.489388
2021-07-12,9,61.55616
2021-07-12,10,63.00514
2021-07-12,11,65.951935
2021-07-12,12,73.861755
2021-07-12,13,75.73112
2021-07-12,14,75.498276
2021-07-12,15,81.80159
2021-07-12,16,74.8349
2021-07-12,17,84.07305
2021-07-12,18,66.660416
2021-07-12,19,58.279854
2021-07-12,20,54.077984
2021-07-12,21,57.53486
2021-07-12,22,53.47904
2021-07-12,23,45.79423
2021-07-13,0,38.912296
2021-07-13,1,37.343895
2021-07-13,5,40.98281
2021-07-13,6,42.089073
2021-07-13,7,46.99422
2021-07-13,8,51.351555
2021-07-13,9,55.283043
2021-07-13,10,58.021816
2021-07-13,11,60.823154
2021-07-13,12,65.81993
2021-07-13,13,62.931053
2021-07-13,14,66.43663
2021-07-13,15,65.7419
2021-07-13,16,75.3299
2021-07-13,17,79.959595
2021-07-13,18,67.007935
2021-07-13,19,55.4443
2021-07-13,20,51.02758
2021-07-13,21,55.377113
2021-07-13,22,50.095676
2021-07-13,23,44.779755
2021-07-14,0,42.791054
2021-07-14,1,41.801876
2021-07-14,5,54.643017
2021-07-14,6,54.741096
2021-07-14,7,53.25946
2021-07-14,8,57.317604
2021-07-14,9,62.09747
2021-07-14,10,63.874165
2021-07-14,11,65.9317
2021-07-14,12,66.075226
2021-07-14,13,67.71122
2021-07-14,14,70.047905
2021-07-14,15,70.197495
2021-07-14,16,74.825516
2021-07-14,17,84.026146
2021-07-14,18,71.28437
2021-07-14,19,64.67426
2021-07-14,20,60.05441
2021-07-14,21,64.64231
2021-07-14,22,58.70882
2021-07-14,23,50.713528
2021-07-15,0,43.081245
2021-07-15,6,48.281128
2021-07-15,7,53.0395
2021-07-15,8,55.711735
2021-07-15,9,58.421494
2021-07-15,10,62.078613
2021-07-15,11,69.95459
2021-07-15,12,73.42838
2021-07-15,13,74.69636
2021-07-15,14,78.632065
2021-07-15,15,88.22086
2021-07-15,16,82.277626
2021-07-15,17,91.64252
2021-07-15,18,73.47582
2021-07-15,19,64.14299
2021-07-15,20,58.319702
2021-07-15,21,65.57805
2021-07-15,22,61.690815
2021-07-15,23,53.22056
2021-07-16,0,49.552322
2021-07-16,1,51.366802
2021-07-16,2,51.19994
2021-07-16,4,50.735744
2021-07-16,5,48.556023
2021-07-16,6,51.65167
2021-07-16,7,55.425007
2021-07-16,8,59.667862
2021-07-16,9,60.191677
2021-07-16,10,62.5005
2021-07-16,11,73.51415
2021-07-16,12,81.93816
2021-07-16,13,83.183426
2021-07-16,14,86.8975
2021-07-16,15,97.49582
2021-07-16,16,90.98965
2021-07-16,17,102.6689
2021-07-16,18,75.701096
2021-07-16,19,63.549793
2021-07-16,20,59.880547
2021-07-16,21,65.38749
2021-07-16,22,59.092346
2021-07-16,23,55.455433
2021-07-17,0,52.990757
2021-07-17,1,59.30251
2021-07-17,2,55.19035
2021-07-17,3,56.80364
2021-07-17,4,52.785816
2021-07-17,6,52.50654
